발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2020,2020-11-08 14,주,일,1,0,0,0,0,부산,동래구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1143595,1693215,129.0778611,35.22404657
2020,2020-11-08 14,주,일,1,0,0,0,0,울산,북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,1168258,1736685,129.3577219,35.61196729
2020,2020-11-08 19,야,일,1,0,0,0,0,전남,강진군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,928284,1631925,126.7171379,34.67913448
2020,2020-11-08 21,야,일,1,0,0,0,0,경기,고양시,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,941173,1960423,126.8332059,37.64140128
2020,2020-11-08 23,야,일,1,3,1,2,0,서울,관악구,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,화물차,948227,1942658.6,126.9144123,37.48171377
2020,2020-11-09 00,야,월,1,0,0,0,0,경기,안산시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,920575,1923600,126.6037261,37.30797999
2020,2020-11-09 00,야,월,1,0,0,0,0,경기,포천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,971991,1980057,127.1817586,37.81982307
2020,2020-11-09 01,야,월,1,0,0,0,0,서울,동작구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,950140.2,1946071.3,126.9358195,37.5125785
2020,2020-11-09 01,야,월,1,1,0,1,0,서울,노원구,차대사람,횡단중,횡단중,과속,교차로,교차로횡단보도내,이륜차,보행자,960793.3,1964384.9,127.0553781,37.67815778
2020,2020-11-09 04,야,월,1,0,0,0,0,경기,성남시,차량단독,전복,전복,안전운전 의무 불이행,교차로,교차로내,승용차,없음,966638,1929432,127.1232457,37.36334322
2020,2020-11-09 08,주,월,1,0,0,0,0,경남,함양군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1023935,1735722,127.7642966,35.61731881
2020,2020-11-09 12,주,월,1,2,2,0,0,충남,보령시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,923248,1820668,126.6442885,36.380412
2020,2020-11-09 12,주,월,1,1,0,1,0,전북,익산시,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,승용차,승용차,960392.8,1769621.3,127.0609739,35.9224519
2020,2020-11-09 17,주,월,1,5,0,5,0,경기,안산시,차대차,기타,기타,신호위반,교차로,교차로내,승용차,이륜차,943087,1923239,126.8577737,37.30637744
2020,2020-11-09 17,주,월,1,2,1,1,0,강원,철원군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,997445,2015954.1,127.4708419,38.14378732
2020,2020-11-10 01,야,화,1,0,0,0,0,광주,남구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,946525,1681338,126.913087,35.12581332
2020,2020-11-10 06,주,화,1,0,0,0,0,경북,군위군,차대차,후진중충돌,후진중충돌,기타,단일로,기타단일로,화물차,승용차,1103943,1790161,128.6547644,36.1028739
2020,2020-11-10 07,주,화,1,0,0,0,0,충북,괴산군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,1024058,1872946,127.7698735,36.85445723
2020,2020-11-10 07,주,화,1,1,0,1,0,충남,논산시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승합차,966350,1792333,127.1260388,36.1274374
2020,2020-11-10 08,주,화,1,0,0,0,0,서울,동작구,차대차,기타,기타,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차,952810.3,1943364.3,126.9662051,37.48832001
2020,2020-11-10 09,주,화,1,3,2,1,0,대구,중구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승용차,1099694,1764570,128.6043479,35.87263513
2020,2020-11-10 14,주,화,1,0,0,0,0,전북,완주군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,964427.9,1740717.5,127.1069853,35.66200921
2020,2020-11-10 14,주,화,1,0,0,0,0,광주,광산구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,938116,1689148,126.820214,35.19575067
2020,2020-11-10 17,주,화,1,0,0,0,0,강원,평창군,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,1071767,1937359,128.3111995,37.43261221
2020,2020-11-10 19,야,화,1,0,0,0,0,인천,부평구,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,이륜차,931571,1945623,126.7257596,37.50734762
2020,2020-11-10 19,야,화,1,0,0,0,0,경기,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,927981,1966452,126.6830941,37.69479777
2020,2020-11-11 00,야,수,1,2,0,2,0,인천,연수구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,924894,1932756,126.6515308,37.39086123
2020,2020-11-11 05,야,수,1,0,0,0,0,전북,전주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,기타,기타,화물차,보행자,969397.4,1758195.5,127.1612224,35.81976061
2020,2020-11-11 08,주,수,1,2,1,1,0,충북,청주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승용차,996207,1849477,127.457568,36.64318741
2020,2020-11-11 11,주,수,1,0,0,0,0,전남,순천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,998800,1662265,127.4868567,34.95524515
2020,2020-11-11 11,주,수,1,0,0,0,0,경북,상주시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,특수차,농기계,1057752,1822210,128.1440084,36.39564239
2020,2020-11-11 12,주,수,1,1,0,1,0,경북,문경시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1058164,1847309,128.1504929,36.62187484
2020,2020-11-11 14,주,수,1,9,2,5,2,충북,진천군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1000663.3,1866400.2,127.507435,36.79575495
2020,2020-11-11 17,주,수,1,0,0,0,0,경기,이천시,차대사람,기타,기타,기타,교차로,교차로부근,승용차,보행자,995855,1918223,127.453253,37.26289662
2020,2020-11-11 19,야,수,1,0,0,0,0,강원,춘천시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,승용차,이륜차,1020719,1984835,127.7355492,37.86308217
2020,2020-11-11 19,야,수,1,0,0,0,0,전북,김제시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,945731.5,1759050.4,126.8991877,35.82644431
2020,2020-11-11 20,야,수,1,1,0,1,0,제주,서귀포시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,944493,1497814,126.9026195,33.47068793
2020,2020-11-11 22,야,수,1,2,0,2,0,경남,양산시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1141234,1711282,129.0550401,35.38723173
2020,2020-11-12 00,야,목,1,2,0,2,0,인천,서구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,927313,1944696,126.6776785,37.49866723
2020,2020-11-12 05,야,목,1,0,0,0,0,경남,창원시(통합),차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,1100443,1696036,128.604135,35.2547309
2020,2020-11-12 08,주,목,1,3,0,3,0,강원,고성군,차대차,추돌,추돌,안전거리 미확보,교차로,교차로부근,화물차,승용차,1084456,2046122,128.4673651,38.41168585
2020,2020-11-12 10,주,목,1,0,0,0,0,광주,광산구,차대사람,보도통행중,보도통행중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,936835,1685598,126.8064153,35.16366225
2020,2020-11-12 11,주,목,1,0,0,0,0,경기,광주시,차대사람,기타,기타,중앙선 침범,교차로,교차로부근,승용차,보행자,978142,1934990,127.2529937,37.41378411
2020,2020-11-12 12,주,목,1,0,0,0,0,경남,거창군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,이륜차,건설기계,1035682,1752541,127.8947543,35.76860779
2020,2020-11-12 14,주,목,1,3,2,0,1,강원,원주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승합차,1033521,1932591,127.878693,37.39181163
2020,2020-11-12 15,주,목,1,0,0,0,0,울산,울주군,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,자전거,없음,1154289,1732020,129.2026643,35.57220268
2020,2020-11-12 17,주,목,1,0,0,0,0,경북,영덕군,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1168571,1813151,129.3774173,36.30096422
2020,2020-11-12 18,야,목,1,0,0,0,0,경북,포항시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,화물차,자전거,1161143,1783632,129.2886707,36.03623087
2020,2020-11-12 18,야,목,1,0,0,0,0,경남,산청군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1045530,1705895,128.0010761,35.34762837
2020,2020-11-12 21,야,목,1,0,0,0,0,경기,김포시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,930331,1959710,126.7103916,37.63421676
2020,2020-11-12 23,야,목,1,0,0,0,0,전북,익산시,차대사람,횡단중,횡단중,과속,교차로,교차로횡단보도내,승용차,보행자,946587.6,1769988.4,126.9079319,35.92510448
2020,2020-11-13 06,주,금,1,0,0,0,0,충남,서산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,승합차,보행자,906399,1865407,126.4510219,36.78217644
2020,2020-11-13 09,주,금,1,1,1,0,0,충남,서천군,차대차,추돌,추돌,과속,단일로,기타단일로,건설기계,승용차,936038,1782712,126.7899717,36.03917766
2020,2020-11-13 10,주,금,1,1,1,0,0,전북,완주군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,955224,1758275,127.0043197,35.81993277
2020,2020-11-13 16,주,금,1,0,0,0,0,충남,부여군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,936933,1798049,126.7986782,36.17750074
2020,2020-11-13 18,야,금,1,2,0,2,0,부산,기장군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,사륜오토바이(ATV),승용차,1158222,1702907,129.2403912,35.30919813
2020,2020-11-13 21,야,금,1,0,0,0,0,경기,김포시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,930170,1958931,126.7086414,37.62718371
2020,2020-11-14 04,야,토,1,0,0,0,0,전북,김제시,차대사람,기타,기타,과속,단일로,기타단일로,화물차,보행자,954794,1749287,127.0000673,35.73887786
2020,2020-11-14 06,주,토,1,0,0,0,0,경북,포항시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1167712,1782280,129.3612653,36.02293816
2020,2020-11-14 10,주,토,1,1,0,1,0,광주,북구,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,이륜차,이륜차,946668,1686758,126.9143063,35.17469167
2020,2020-11-14 12,주,토,1,1,0,1,0,서울,은평구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승합차,949938.8,1956577.2,126.9328233,37.60725866
2020,2020-11-14 15,주,토,1,0,0,0,0,경남,거제시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,건설기계,1105397,1665010,128.6546297,34.97450911
2020,2020-11-14 16,주,토,1,0,0,0,0,충남,서천군,차량단독,전도,전도,안전운전 의무 불이행,교차로,교차로부근,농기계,없음,942410,1786259,126.8604431,36.07155291
2020,2020-11-14 16,주,토,1,0,0,0,0,전북,김제시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,없음,953301,1746302,126.9837305,35.71189539
2020,2020-11-14 18,야,토,1,2,0,2,0,경기,성남시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,966238,1931292,127.1186437,37.38009416
2020,2020-11-14 20,야,토,1,0,0,0,0,경남,거제시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1095764,1657329,128.5482345,34.90621463
2020,2020-11-14 22,야,토,1,0,0,0,0,경남,의령군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1071485,1704074,128.2865427,35.32968855
2020,2020-11-14 23,야,토,1,0,0,0,0,부산,사상구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1135538,1688366,128.988558,35.18145876
2020,2020-11-15 00,야,일,1,0,0,0,0,충남,공주시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,953545,1850101,126.9802834,36.64768657
2020,2020-11-15 17,주,일,1,0,0,0,0,경남,사천시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1051197,1666820,128.0610158,34.9950242
2020,2020-11-15 18,야,일,1,0,0,0,0,대전,중구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로횡단보도내,자전거,승용차,993353,1814025,127.4259453,36.32356466
2020,2020-11-15 23,야,일,1,0,0,0,0,충남,청양군,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,승용차,보행자,950849,1825882,126.9516668,36.42922376
2020,2020-11-16 06,주,월,1,0,0,0,0,울산,울주군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,특수차,1152173,1744394,129.1816566,35.68405228
2020,2020-11-16 10,주,월,1,1,0,1,0,경북,상주시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,승용차,화물차,1054798,1820842,128.1109727,36.38348315
2020,2020-11-16 10,주,월,1,0,0,0,0,광주,남구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,건설기계,자전거,945249,1682361,126.8990152,35.13496883
2020,2020-11-16 11,주,월,1,0,0,0,0,경기,여주시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,특수차,없음,1007214,1931580,127.5814888,37.38327693
2020,2020-11-16 13,주,월,1,0,0,0,0,서울,강남구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,960743,1941805,127.0560177,37.47463672
2020,2020-11-16 13,주,월,1,0,0,0,0,경기,고양시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,특수차,자전거,945977,1964462,126.8873564,37.67809958
2020,2020-11-16 16,주,월,1,0,0,0,0,경북,의성군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1109584,1803329,128.719258,36.22094542
2020,2020-11-16 17,주,월,1,0,0,0,0,충남,논산시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,956248,1795097,127.0136221,36.15195291
2020,2020-11-16 17,주,월,1,0,0,0,0,인천,중구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,자전거,922962,1939593,126.6289939,37.45232274
2020,2020-11-16 18,야,월,1,0,0,0,0,대구,동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,1103033,1767317,128.6416842,35.89705178
2020,2020-11-16 19,야,월,1,1,1,0,0,전남,목포시,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,이륜차,보행자,904010,1647117,126.4504624,34.81412055
