번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수
691,가축분뇨 수집운반업,09_30_01_P,4720000,4.72E+17,2020.8.24,,1,영업/정상,3,영업,,,,,,,,전라북도 완주군 봉동읍 장기리 212-3 성심빌딩,"전라북도 완주군 봉동읍 하월길 45, 성심빌딩 106호",55326,삼봉퇴비,2022.12.7 13:43,U,2022.12.9 2:40,,215073.9005,270888.8497,분뇨등관련영업관리,,,,,0,,0
692,가축분뇨 수집운반업,09_30_01_P,5480000,5.48E+17,2020.5.20,,1,영업/정상,3,영업,,,,,,,,경상남도 합천군 합천읍 합천리 415-12,경상남도 합천군 합천읍 대야로 905-7,,합천들영농조합법인,2020.11.5 18:13,U,2020.11.7 2:40,축산 관련 서비스업,305367.82,230545.7593,분뇨등관련영업관리,축산 관련 서비스업,,,,,,
693,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,2020.9.4,,1,영업/정상,3,영업,,,,,,,,경기도 이천시 설성면 금당리 84-1,경기도 이천시 설성면 설장로16번길 17,17411,정단농기계,2022.12.9 13:35,U,2022.12.11 2:40,,246195.5927,403436.1049,분뇨등관련영업관리,,,,,0,,0
694,가축분뇨 수집운반업,09_30_01_P,4970000,4.97E+17,2020.8.3,,1,영업/정상,3,영업,,,,,,,,전라남도 영광군 영광읍 학정리 719-1,"전라남도 영광군 영광읍 중앙로 10, 2층",57051,송산퇴비,2020.9.3 14:54,I,2020.9.5 0:23,폐기물 수집운반업,155516.8328,195857.0506,분뇨등관련영업관리,폐기물 수집운반업,,,,,,
695,가축분뇨 수집운반업,09_30_01_P,4680000,4.68E+17,2020.10.13,,1,영업/정상,3,영업,,,,,,,,전라북도 익산시 춘포면 쌍정리 76-2,전라북도 익산시 춘포면 궁성로 107,54578,서일상사,2023.7.14 16:18,U,2023.7.16 2:40,화물자동차 운송업,204764.1684,269159.6917,분뇨등관련영업관리,화물자동차 운송업,,,,0,,0
696,가축분뇨 수집운반업,09_30_01_P,4680000,4.68E+17,2020.10.6,,1,영업/정상,3,영업,,,,,,,,전라북도 익산시 왕궁면 왕궁리 705-9,전라북도 익산시 왕궁면 평장2길 2,54576,서일상사,2020.10.13 13:13,I,2020.10.15 0:23,화물자동차 운송업,204708.1823,274138.6174,분뇨등관련영업관리,화물자동차 운송업,,,,,,
697,가축분뇨 수집운반업,09_30_01_P,5150000,5.15E+17,2020.10.27,,1,영업/정상,3,영업,,,,,,,,경상북도 의성군 안계면 용기리 846-2,경상북도 의성군 안계면 용기1길 42-1,37312,백억퇴비,2020.10.29 15:33,I,2020.10.31 0:23,,328799.4309,321593.4487,분뇨등관련영업관리,,,,,,,
698,가축분뇨 수집운반업,09_30_01_P,5600000,5.6E+17,2020.10.13,,1,영업/정상,3,영업,,,,,,,,경기도 포천시 관인면 초과리 112,,,금학비료,2021.2.18 14:03,U,2021.2.20 2:40,,221305.335,516774.385,분뇨등관련영업관리,,,,,,,
699,가축분뇨 수집운반업,09_30_01_P,5440000,5.44E+17,2020.10.28,,1,영업/정상,3,영업,,,,,,,,경상남도 하동군 하동읍 두곡리 872-1,경상남도 하동군 하동읍 고서길 52-1,52322,고서환경,2022.8.23 11:06,U,2022.8.25 2:40,축산분뇨 처리업,267230.2624,177111.8706,분뇨등관련영업관리,축산분뇨 처리업,,,,0,,0
700,가축분뇨 수집운반업,09_30_01_P,5360000,5.36E+17,2022.9.21,,1,영업/정상,3,영업,,,,,356-3905,,,경상남도 밀양시 내이동 1531-11,"경상남도 밀양시 시청로 21, 가동 (내이동)",50419,영농조합법인 뿌리,2022.9.20 20:59,I,2022.9.22 0:22,,358214.2349,224108.1561,분뇨등관련영업관리,,,,,0,,0
701,가축분뇨 수집운반업,09_30_01_P,3730000,3.73E+17,2022.10.4,,1,영업/정상,3,영업,,,,,,,,부산광역시 기장군 장안읍 용소리 338,부산광역시 기장군 장안읍 기장대로 1647-143,46029,태백그린,2023.2.6 10:22,U,2023.2.8 2:40,,403566.5322,206628.5378,분뇨등관련영업관리,,,,,0,,0
702,가축분뇨 수집운반업,09_30_01_P,5050000,5.05E+17,2019.3.14,,1,영업/정상,3,영업,,,,,,,780-949,경상북도 경주시 용강동 446-3,경상북도 경주시 유림로5번길 151 (용강동),,대성실업,2022.9.1 8:52,I,2022.9.3 0:22,,400849.1079,266813.6151,분뇨등관련영업관리,,,,,0,,0
703,가축분뇨 수집운반업,09_30_01_P,4720000,4.72E+17,2021.2.5,,1,영업/정상,3,영업,,,,,,,,전라북도 완주군 고산면 어우리 675,,,유한회사 삼봉환경,2021.8.27 18:16,U,2021.8.29 2:40,분뇨 및 축산분뇨 처리업,216313.6001,272782.4373,분뇨등관련영업관리,분뇨 및 축산분뇨 처리업,,,,0,,0
704,가축분뇨 수집운반업,09_30_01_P,5240000,5.24E+17,2021.2.9,,1,영업/정상,3,영업,,,,,,,,경상북도 봉화군 봉성면 금봉리 595,경상북도 봉화군 봉성면 덕창마길 36-19,36225,금봉양돈,2021.4.5 13:58,U,2021.4.7 2:40,,358818.5011,379921.759,분뇨등관련영업관리,,,,,,,
705,가축분뇨 수집운반업,09_30_01_P,4170000,4.17E+17,2021.2.25,,1,영업/정상,3,영업,,,,,031-772-4515,,,경기도 양평군 개군면 하자포리 220-1,"경기도 양평군 개군면 개군로 483, 101호",12568,대성축산자원,2021.10.22 11:07,U,2021.10.24 2:40,축산 관련 서비스업,247617.1902,436165.331,분뇨등관련영업관리,축산 관련 서비스업,,,,0,,0
706,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2021.2.22,,1,영업/정상,3,영업,,,,,,,,전라북도 익산시 목천동 441-2 목천주유소,"전라북도 익산시 번영로 2054, 목천주유소 (목천동)",54671,동남환경,2021.4.6 17:55,I,2021.4.8 0:22,폐기물 수집운반업,193707.5471,268234.1209,분뇨등관련영업관리,폐기물 수집운반업,,,,,,
707,가축분뇨 수집운반업,09_30_01_P,6510000,6.51E+17,2005.3.8,,1,영업/정상,3,영업,,,,,064-747-3200,,,제주특별자치도 제주시 아라이동 1482-6,제주특별자치도 제주시 기자길 52 (아라이동),63246,(주)경원산업,2023.3.29 15:06,U,2023.3.31 2:40,,157766.7733,-1505.418138,분뇨등관련영업관리,,,,,0,,0
708,가축분뇨 수집운반업,09_30_01_P,6510000,6.51E+17,2015.5.7,,1,영업/정상,3,영업,,,,,647969696,,,"제주특별자치도 제주시 한림읍 상대리 730 , 730-1, 704, 704-1, 734, 733, 733-1, 732, 708, 708-1, 720번지",제주특별자치도 제주시 한림읍 누운오름로 245-21,63022,제주양돈농협 가축분뇨공동자원화공장,2021.6.3 13:48,U,2021.6.5 2:40,분뇨 및 축산분뇨 처리업,135238.1093,-12718.14574,분뇨등관련영업관리,분뇨 및 축산분뇨 처리업,,,,,,
709,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2018.10.11,,1,영업/정상,3,영업,,,,,,,,충청남도 예산군 고덕면 몽곡리 64-1,충청남도 예산군 고덕면 몽곡상몽길 24,32401,예덕조사료생산사업 영농조합법인,2022.6.20 11:36,U,2022.6.22 2:40,,174762.1852,363986.1253,분뇨등관련영업관리,,,,,0,,0
710,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2022.7.15,,1,영업/정상,3,영업,,,,,053-314-6267,,,대구광역시 북구 태전동 1066 칠곡대백맨션,"대구광역시 북구 관음로 24, 101동 102호 (태전동, 칠곡대백맨션)",41450,동명퇴비,2023.1.16 15:52,U,2023.1.18 2:40,,339029.1335,271315.3083,분뇨등관련영업관리,,,,,0,,0
711,가축분뇨 수집운반업,09_30_01_P,5220000,5.22E+17,2022.8.5,,1,영업/정상,3,영업,,,,,533146267,,,대구광역시 북구 태전동 1066 칠곡대백맨션,"대구광역시 북구 관음로 24, 101동 102호 (태전동, 칠곡대백맨션)",41450,동명퇴비,2022.8.16 13:15,I,2022.8.18 0:22,기타 축산업,339029.1335,271315.3083,분뇨등관련영업관리,기타 축산업,,,,0,,0
712,가축분뇨 수집운반업,09_30_01_P,5340000,5.34E+17,2022.7.22,,1,영업/정상,3,영업,,,,,055-854-8872,,,경상남도 사천시 축동면 가산리 812-1,경상남도 사천시 축동면 서삼로 977,52509,(주)남강환경운수,2022.7.22 10:36,I,2022.7.24 0:22,,294713.3479,176610.4362,분뇨등관련영업관리,,,,,0,,0
713,가축분뇨 수집운반업,09_30_01_P,5340000,5.34E+17,2022.7.22,,1,영업/정상,3,영업,,,,,055-854-8872,,,경상남도 사천시 축동면 가산리 812-1,경상남도 사천시 축동면 서삼로 977,52509,(주)남강환경특수,2022.7.22 10:36,I,2022.7.24 0:22,축산 관련 서비스업,294713.3479,176610.4362,분뇨등관련영업관리,축산 관련 서비스업,,,,0,,0
714,가축분뇨 수집운반업,09_30_01_P,5340000,5.34E+17,2022.7.22,,1,영업/정상,3,영업,,,,,055-851-8872,,,경상남도 사천시 축동면 가산리 812-1,경상남도 사천시 축동면 서삼로 977,52509,(주)남강환경,2022.7.22 10:36,I,2022.7.24 0:22,축산 관련 서비스업,294713.3479,176610.4362,분뇨등관련영업관리,축산 관련 서비스업,,,,0,,0
715,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2022.8.29,,1,영업/정상,3,영업,,,,,,,,충청남도 예산군 응봉면 주령리 250,충청남도 예산군 응봉면 예당로 1724-8,32446,조은환경,2022.8.31 13:28,U,2022.9.2 2:40,,177721.8412,351704.2364,분뇨등관련영업관리,,,,,0,,0
716,가축분뇨 수집운반업,09_30_01_P,5210000,5.21E+17,2022.8.18,,1,영업/정상,3,영업,,,,,053-314-6267,,,대구광역시 북구 태전동 1066 칠곡대백맨션,"대구광역시 북구 관음로 24, 101동 102호 (태전동, 칠곡대백맨션)",41450,동명퇴비,2022.8.26 13:18,I,2022.8.28 0:22,,339029.1335,271315.3083,분뇨등관련영업관리,,,,,0,,0
717,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2022.11.3,,1,영업/정상,3,영업,,,,,,,,충청남도 예산군 예산읍 창소리 475-2,충청남도 예산군 예산읍 충서로 1252,32421,(주)금강환경,2023.2.15 14:48,U,2023.2.17 2:40,,184976.4325,357607.1299,분뇨등관련영업관리,,,,,0,,0
718,가축분뇨 수집운반업,09_30_01_P,4980000,4.98E+17,2022.8.5,,1,영업/정상,3,영업,,,,,,,,전라남도 장성군 장성읍 영천리 1069-8,전라남도 장성군 장성읍 매화2길 10,57219,(유)장성이엔지,2022.8.4 17:34,I,2022.8.7 0:22,,180336.5348,200200.2808,분뇨등관련영업관리,,,,,0,,0
719,가축분뇨 수집운반업,09_30_01_P,4460000,4.46E+17,2022.8.2,,1,영업/정상,3,영업,,,,,,,,충청북도 괴산군 칠성면 사평리 8-10,충청북도 괴산군 칠성면 중부로 5611,28019,(주)남한강환경,2022.9.16 9:33,U,2022.9.18 2:40,폐기물 수집운반업,278312.9225,365109.6322,분뇨등관련영업관리,폐기물 수집운반업,,,,0,,0
720,가축분뇨 수집운반업,09_30_01_P,4460000,4.46E+17,2022.8.2,,1,영업/정상,3,영업,,,,,,,,충청북도 괴산군 칠성면 사평리 8-10,충청북도 괴산군 칠성면 중부로 5611,28019,(주)동강환경충북,2022.9.16 9:34,U,2022.9.18 2:40,폐기물 수집운반업,278312.9225,365109.6322,분뇨등관련영업관리,폐기물 수집운반업,,,,0,,0
721,가축분뇨 수집운반업,09_30_01_P,5480000,5.48E+17,2022.8.2,,1,영업/정상,3,영업,,,,,,,,경상남도 합천군 청덕면 가현리 622,경상남도 합천군 청덕면 동부로 1770,50253,가람환경,2022.10.20 8:47,U,2022.10.22 2:40,축산분뇨 처리업,319834.7866,229758.1265,분뇨등관련영업관리,축산분뇨 처리업,,,,0,,0
722,가축분뇨 수집운반업,09_30_01_P,4460000,4.46E+17,2008.5.19,,1,영업/정상,3,영업,,,,,043-832-1258,,,충청북도 괴산군 칠성면 율원리 901,충청북도 괴산군 칠성면 칠성로 66-3,28020,괴산대한환경,2020.12.10 10:54,U,2020.12.12 2:40,,276807.8643,364866.9709,분뇨등관련영업관리,,,,,,,
723,가축분뇨 수집운반업,09_30_01_P,4460000,4.46E+17,2008.7.25,,1,영업/정상,3,영업,,,,,,,,충청북도 괴산군 괴산읍 동부리 183-5 호수빌,충청북도 괴산군 괴산읍 괴강로동부1길 17-7 (호수빌),28033,천일위생사,2020.12.10 10:52,U,2020.12.12 2:40,,270997.5626,367727.8745,분뇨등관련영업관리,,,,,,,
724,가축분뇨 수집운반업,09_30_01_P,5440000,5.44E+17,2013.4.10,,1,영업/정상,3,영업,,,,,,,667-831,경상남도 하동군 적량면 고절리 1199,,,돌다리환경,2017.9.14 13:36,I,2018.10.9 15:19,,,,분뇨등관련영업관리,,,,,,,
725,가축분뇨 수집운반업,09_30_01_P,5440000,5.44E+17,2015.2.26,,1,영업/정상,3,영업,,,,,,,667-893,경상남도 하동군 옥종면 청룡리 396-4,경상남도 하동군 옥종면 옥종중앙길 104,667-893,들풀,2017.7.5 10:13,I,2018.10.9 15:19,축산관련 서비스업,279966.3474,187618.5375,분뇨등관련영업관리,축산관련 서비스업,,,,,,
726,가축분뇨 수집운반업,09_30_01_P,5440000,5.44E+17,2017.2.24,,1,영업/정상,3,영업,,,,,,,,,경상남도 하동군 옥종면 돌고지로 1179-20,52312,참좋은퇴비자원,2017.3.2 17:53,I,2018.10.9 15:19,,275599.517,188856.2323,분뇨등관련영업관리,,,,,,,
727,가축분뇨 수집운반업,09_30_01_P,4460000,4.46E+17,2012.7.23,,1,영업/정상,3,영업,,,,,043-838-5766,,367-803,충청북도 괴산군 괴산읍 능촌리 691,,,두천환경,2021.4.20 11:48,U,2021.4.22 2:40,,273284.2477,370249.9308,분뇨등관련영업관리,,,,,,,
728,가축분뇨 수집운반업,09_30_01_P,5570000,5.57E+17,1991.11.25,,1,영업/정상,3,영업,,,,,043-836-4469,,,충청북도 증평군 증평읍 초중리 5-9,충청북도 증평군 증평읍 삼보로 105,27929,증평위생사,2022.9.6 21:52,U,2022.9.8 2:40,,251379.7468,364564.6028,분뇨등관련영업관리,,,,,0,,0
729,가축분뇨 수집운반업,09_30_01_P,5240000,5.24E+17,2018.11.27,,1,영업/정상,3,영업,,,,,,,,경상북도 봉화군 봉화읍 내성리 151 KUBOTA,"경상북도 봉화군 봉화읍 예봉로 2048, KUBOTA",36238,해저산업,2021.7.20 11:26,U,2021.7.22 2:40,,354983.3972,377207.5139,분뇨등관련영업관리,,,,,0,,0
730,가축분뇨 수집운반업,09_30_01_P,4830000,4.83E+17,2018.12.10,,1,영업/정상,3,영업,,,,,,,,전라남도 나주시 동강면 진천리 368-1 진천미곡상회,"전라남도 나주시 동강면 진천길 100, 진천미곡상회",58292,나주퇴비,2018.12.12 12:46,I,2018.12.14 2:20,축산분뇨 처리업,161101.1884,159062.43,분뇨등관련영업관리,축산분뇨 처리업,,,,,,
731,가축분뇨 수집운반업,09_30_01_P,4460000,4.46E+17,2021.1.5,,1,영업/정상,3,영업,,,,,,,,충청북도 괴산군 칠성면 두천리 111,"충청북도 괴산군 칠성면 괴강로 573, 퀸단란주점",28017,괴산동부환경,2021.1.6 17:11,I,2021.1.8 0:23,분뇨 및 축산분뇨 처리업,275459.4309,365858.9023,분뇨등관련영업관리,분뇨 및 축산분뇨 처리업,,,,,,
732,가축분뇨 수집운반업,09_30_01_P,5110000,5.11E+17,2020.12.23,,1,영업/정상,3,영업,,,,,,,,경상북도 상주시 함창읍 척동리 160,경상북도 상주시 함창읍 척동2길 89,37120,태평퇴비,2022.11.21 11:43,U,2022.11.23 2:40,비료 및 농약 도매업,308760.4314,339881.5665,분뇨등관련영업관리,비료 및 농약 도매업,,,,0,,0
733,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2021.1.5,,1,영업/정상,3,영업,,,,,,,,전라북도 김제시 검산동 322,전라북도 김제시 콩쥐팥쥐로 88 (검산동),54369,(유)신흥산업,2021.1.14 10:12,U,2021.1.16 2:40,폐기물 수집운반업,192235.0895,256382.9288,분뇨등관련영업관리,폐기물 수집운반업,,,,,,
734,가축분뇨 수집운반업,09_30_01_P,4600000,4.6E+17,2020.11.27,,1,영업/정상,3,영업,,,,,041-642-3568,,,충청남도 홍성군 결성면 금곡리 24-3,충청남도 홍성군 결성면 홍남서로843번길 40-3,32210,농업회사법인 주식회사 성우,2023.6.29 16:29,U,2023.7.1 2:40,축산분뇨 처리업,160665.3724,336393.9088,분뇨등관련영업관리,축산분뇨 처리업,,,,0,,0
735,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2020.11.25,,1,영업/정상,3,영업,,,,,054-457-5807,,,경상북도 구미시 고아읍 봉한리 34,경상북도 구미시 고아읍 숭선로 110,39152,금오산바이오포크 영농조합법인,2023.2.2 18:06,U,2023.2.4 2:40,분뇨 및 축산분뇨 처리업,322278.7555,299754.8533,분뇨등관련영업관리,분뇨 및 축산분뇨 처리업,,,,0,,0
736,가축분뇨 수집운반업,09_30_01_P,4050000,4.05E+17,2020.12.1,,1,영업/정상,3,영업,,,,,,,,경기도 용인시 처인구 원삼면 가재월리 601,경기도 용인시 처인구 원삼면 두창로 215-12,17175,로이환경,2020.12.17 16:44,I,2020.12.19 0:23,,229961.015,408039.5909,분뇨등관련영업관리,,,,,,,
737,가축분뇨 수집운반업,09_30_01_P,4960000,4.96E+17,2020.12.23,,1,영업/정상,3,영업,,,,,,,,전라남도 함평군 함평읍 옥산리 270-1,전라남도 함평군 함평읍 흥용길 17-9,57136,옥산영농조합법인,2021.1.7 9:45,I,2021.1.9 0:23,,153356.9559,175723.1226,분뇨등관련영업관리,,,,,,,
738,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2021.2.5,,1,영업/정상,3,영업,,,,,063-542-6786,,,전라북도 김제시 요촌동 288 전주김제완주축협김제지점,전라북도 김제시 남북로 218 (요촌동),54384,전주김제완주축협김제지점,2021.2.4 21:00,I,2021.2.6 0:23,축산 관련 서비스업,189506.1463,255935.7656,분뇨등관련영업관리,축산 관련 서비스업,,,,,,
739,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2021.2.3,,1,영업/정상,3,영업,,,,,,,,전라북도 김제시 용지면 신정리 4-62,,,신정산업,2021.2.3 10:29,I,2021.2.5 0:23,축산분뇨 처리업,198956.7574,261222.6923,분뇨등관련영업관리,축산분뇨 처리업,,,,,,
740,가축분뇨 수집운반업,09_30_01_P,4960000,4.96E+17,2020.12.1,,1,영업/정상,3,영업,,,,,,,,전라남도 함평군 엄다면 성천리 760-2,전라남도 함평군 엄다면 곤재로 391,57163,유한회사 토비,2022.10.28 21:47,U,2022.10.30 2:40,,155372.205,169730.7924,분뇨등관련영업관리,,,,,0,,0
741,가축분뇨 수집운반업,09_30_01_P,5590000,5.59E+17,2022.5.31,,1,영업/정상,3,영업,,,,,318399780,,,경기도 양주시 고읍동 52-3,경기도 양주시 고덕로355번길 28-37 (고읍동),11480,양주축산업협동조합,2022.6.9 8:56,I,2022.6.11 0:22,,207125.264,478134.8631,분뇨등관련영업관리,,,,,0,,0
742,가축분뇨 수집운반업,09_30_01_P,5470000,5.47E+17,2022.5.16,,1,영업/정상,3,영업,,,,,,,,경상남도 거창군 웅양면 신촌리 384,경상남도 거창군 웅양면 개화길 27-57,50113,그린환경,2022.5.16 15:10,I,2022.5.18 0:22,축산분뇨 처리업,282412.4571,263911.0716,분뇨등관련영업관리,축산분뇨 처리업,,,,0,,0
743,가축분뇨 수집운반업,09_30_01_P,4301000,4.301E+17,2000.7.20,,4,취소/말소/만료/정지/중지,4,폐쇄,,,,,452-8666,,269-804,강원특별자치도 철원군 갈말읍 문혜리 441-6,강원특별자치도 철원군 갈말읍 호국로 5260,269-804,동우위생사,2016.11.3 18:09,I,2023.6.13 0:00,,229145.7397,520293.6313,분뇨등관련영업관리,,,,,0,,0
744,가축분뇨 수집운반업,09_30_01_P,4870000,4.87E+17,2008.3.25,,4,취소/말소/만료/정지/중지,4,폐쇄,,,,,7823159,,542-804,전라남도 구례군 구례읍 봉동리 235-2,전라남도 구례군 구례읍 봉동길 16,,구례미화사,2019.11.22 11:08,U,2019.11.24 2:40,,242668.5001,190106.2247,분뇨등관련영업관리,,,,,,,
745,가축분뇨 수집운반업,09_30_01_P,4520000,4.52E+17,2005.11.9,,4,취소/말소/만료/정지/중지,4,폐쇄,,,,,,,336-050,충청남도 아산시 용화동 352-7 홍주빌딩B-1,"충청남도 아산시 시민로291번길 13  (용화동,홍주빌딩B-1)",,가나위생,2018.6.18 16:16,I,2018.8.31 23:59,,199452.5009,363813.099,분뇨등관련영업관리,,,,,,,
746,가축분뇨 수집운반업,09_30_01_P,5470000,5.47E+17,2006.5.16,,4,취소/말소/만료/정지/중지,4,폐쇄,,,,,559431800,,670-803,경상남도 거창군 거창읍 대동리 222-2,경상남도 거창군 거창읍 가조가야로 16,,우진환경,2010.4.28 9:19,I,2018.8.31 23:59,,283311.5136,244306.3236,분뇨등관련영업관리,,,,,,,
