번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
1381,식용얼음판매업,07_22_21_P,3320000,3320000-111-1999-00588,1999.5.14,,3,폐업,2,폐업,2005.11.29,,,,051 3358484,12,616-820,부산광역시 북구 덕천동 432-6,,,명성얼음골,2001.5.14 0:00,I,2018.8.31 23:59,식용얼음판매업,382828.997,191824.3452,식용얼음판매업,,,기타,기타,,,,,,,,,,N,0,,,
1382,식용얼음판매업,07_22_21_P,3320000,3320000-111-2000-00589,2000.4.28,,3,폐업,2,폐업,2003.1.24,,,,051 3429101,14.28,616-801,부산광역시 북구 구포동 572-2,,,참얼음,2001.5.14 0:00,I,2018.8.31 23:59,식용얼음판매업,382262.1119,191738.8527,식용얼음판매업,,,기타,기타,,,,,,,,,,N,0,,,
1383,식용얼음판매업,07_22_21_P,3320000,3320000-111-2000-00590,2000.8.9,,3,폐업,2,폐업,2001.3.13,,,,051 3415119,0,616-827,부산광역시 북구 만덕동 845-2 제일상가 가동 105호,,,신만덕얼음,2001.5.14 0:00,I,2018.8.31 23:59,식용얼음판매업,385431.2261,191814.6186,식용얼음판매업,,,기타,기타,,,,,,,,,,N,0,,,
1384,식용얼음판매업,07_22_21_P,3310000,3310000-111-1998-00281,1998.12.11,,3,폐업,2,폐업,2021.9.23,,,,051 6270597,12,608-808,부산광역시 남구 대연동 1408-1,부산광역시 남구 못골번영로 16 (대연동),48439,양지얼음,2021.9.23 17:12,U,2021.9.25 2:40,식용얼음판매업,390341.031,183941.5799,식용얼음판매업,0,0,주택가주변,자율,,0,0,0,0,0,,0,0,N,0,,,
1385,식용얼음판매업,07_22_21_P,3350000,3350000-111-1991-00006,1991.4.26,,3,폐업,2,폐업,2000.11.24,,,,,,609-802,부산광역시 금정구 구서동 159-20,,,두실얼음,2001.7.31 0:00,I,2018.8.31 23:59,식용얼음판매업,390071.2575,197594.3012,식용얼음판매업,,,기타,기타,,,,,,,,,,N,0,,,
1386,식용얼음판매업,07_22_21_P,3350000,3350000-111-1991-00007,1991.5.17,,3,폐업,2,폐업,2003.2.6,,,,,,609-820,부산광역시 금정구 부곡동 226-3,,,삼대얼음,2001.7.31 0:00,I,2018.8.31 23:59,식용얼음판매업,390423.7478,195022.803,식용얼음판매업,,,기타,기타,,,,,,,,,,N,0,,,
1387,식용얼음판매업,07_22_21_P,3350000,3350000-111-1995-00008,1995.5.1,,3,폐업,2,폐업,1999.5.31,,,,051 5182627,,609-837,부산광역시 금정구 장전동 129-20,,,경주얼음,2001.7.31 0:00,I,2018.8.31 23:59,식용얼음판매업,389649.0264,195381.7526,식용얼음판매업,,,기타,기타,,,,,,,,,,N,0,,,
1388,식용얼음판매업,07_22_21_P,3350000,3350000-111-1996-00009,1996.5.23,,3,폐업,2,폐업,2010.6.24,,,,,,609-802,부산광역시 금정구 구서동 164-12,,,광성얼음,2006.8.21 0:00,I,2018.8.31 23:59,식용얼음판매업,390124.3761,197504.8041,식용얼음판매업,,,기타,기타,,,,,,,,,,N,0,,,
1389,식용얼음판매업,07_22_21_P,3350000,3350000-111-1999-00491,1999.4.15,,3,폐업,2,폐업,2003.10.11,,,,051 5828976,,609-802,부산광역시 금정구 구서동 159-13,,,두실,2001.7.31 0:00,I,2018.8.31 23:59,식용얼음판매업,390059.4387,197559.2716,식용얼음판매업,0,0,기타,기타,,,,,,,,,,N,0,,,
1390,식용얼음판매업,07_22_21_P,3350000,3350000-111-1999-00500,1999.5.28,,3,폐업,2,폐업,2004.12.31,,,,051 5833005,,609-826,부산광역시 금정구 부곡동 327-30,,,한양얼음,2010.5.12 14:44,I,2018.8.31 23:59,식용얼음판매업,390170.2259,193598.8896,식용얼음판매업,0,0,기타,기타,,,,,,,,,,N,0,,,
1391,식용얼음판매업,07_22_21_P,3350000,3350000-111-1999-00516,1999.7.23,,3,폐업,2,폐업,2005.10.6,,,,051 5833865,,609-836,부산광역시 금정구 장전동 120-19,,,행운얼음,2005.9.30 0:00,I,2018.8.31 23:59,식용얼음판매업,,,식용얼음판매업,0,0,기타,기타,,,,,,,,,,N,0,,,
1392,식용얼음판매업,07_22_21_P,3330000,3330000-111-2006-00001,2006.7.20,,3,폐업,2,폐업,2021.3.3,,,,7033339,,612-835,부산광역시 해운대구 좌동 902,"부산광역시 해운대구 좌동로 99-26 (좌동, 지상1층)",48079,좌동재래시장얼음,2021.3.3 13:54,U,2021.3.5 2:40,식용얼음판매업,398052.1622,188197.2567,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1393,식용얼음판매업,07_22_21_P,3330000,3330000-111-2004-00001,2004.7.6,,3,폐업,2,폐업,2006.3.10,,,,0517826 406,8.99,612-050,부산광역시 해운대구 재송동 1080-5 재송시장 1015호,,,그린상회,2004.7.6 0:00,I,2018.8.31 23:59,식용얼음판매업,,,식용얼음판매업,,,,,상수도전용,,0,0,0,0,자가,0,0,N,0,,,
1394,식용얼음판매업,07_22_21_P,3330000,3330000-111-2005-00001,2005.4.8,,3,폐업,2,폐업,2020.4.1,,,,051 7811610,12.96,612-828,부산광역시 해운대구 재송동 157-2,"부산광역시 해운대구 재반로64번길 16 (재송동, 지상1층)",48057,상암정 얼음나라,2020.4.1 17:23,U,2020.4.3 2:40,식용얼음판매업,393683.0097,189363.3044,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1395,식용얼음판매업,07_22_21_P,3360000,3360000-111-1984-00002,1984.7.16,,3,폐업,2,폐업,2012.3.7,,,,,,618-806,부산광역시 강서구 대저1동 1703-5,,,평강얼음집,2005.1.24 0:00,I,2018.8.31 23:59,식용얼음판매업,377441.5567,192263.509,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1396,식용얼음판매업,07_22_21_P,3360000,3360000-111-1988-00001,1988.8.13,,3,폐업,2,폐업,2008.2.19,,,,,,618-813,부산광역시 강서구 명지동 1-437,,,부일얼음집,2005.1.24 0:00,I,2018.8.31 23:59,식용얼음판매업,376040.0402,181040.916,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1397,식용얼음판매업,07_22_21_P,3320000,3320000-111-2001-00659,2001.8.26,,3,폐업,2,폐업,2002.3.6,,,,,,616-827,부산광역시 북구 만덕동 845-2,,,신만덕얼음,2002.10.10 0:00,I,2018.8.31 23:59,식용얼음판매업,385431.2261,191814.6186,식용얼음판매업,,,기타,기타,,,,,,,,,,N,0,,,
1398,식용얼음판매업,07_22_21_P,3320000,3320000-111-2001-00660,2001.11.21,,3,폐업,2,폐업,2005.11.29,,,,051 3316770,,616-823,부산광역시 북구 덕천동 801-7,,,현이과일얼음,2002.4.25 0:00,I,2018.8.31 23:59,식용얼음판매업,383028.6292,191567.1189,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1399,식용얼음판매업,07_22_21_P,3320000,3320000-111-2002-00001,2002.7.19,,3,폐업,2,폐업,2004.1.10,,,,3360447,,616-833,부산광역시 북구 화명동 286-17,,,대천얼음,2002.7.19 0:00,I,2018.8.31 23:59,식용얼음판매업,383783.2207,195602.1993,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1400,식용얼음판매업,07_22_21_P,3320000,3320000-111-2002-00002,2002.12.6,,3,폐업,2,폐업,2005.11.29,,,,6042500,,616-852,부산광역시 북구 화명동 2273,,,롯데마트 화명점,2017.11.9 16:22,I,2018.8.31 23:59,식용얼음판매업,383175.0254,194733.0125,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1401,식용얼음판매업,07_22_21_P,3320000,3320000-111-2003-00001,2003.2.24,,3,폐업,2,폐업,2009.4.7,,,,3332535,,616-828,부산광역시 북구 만덕동 829 (40호),,,신속얼음,2003.2.24 0:00,I,2018.8.31 23:59,식용얼음판매업,385260.0368,192478.9194,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1402,식용얼음판매업,07_22_21_P,5080000,5080000-111-2001-00001,2001.4.24,,3,폐업,2,폐업,2012.7.12,,,,054 4580344,20.4,730-925,경상북도 구미시 원평동 1050-9,경상북도 구미시 송원서로8길 11 (원평동),39230,88얼음,2001.12.14 0:00,I,2018.8.31 23:59,식용얼음판매업,321062.6553,292516.099,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1403,식용얼음판매업,07_22_21_P,5180000,5180000-111-2004-00001,2004.7.30,,3,폐업,2,폐업,2007.1.8,,,,054 7335236,,766-801,경상북도 영덕군 영덕읍 남석리 170번지,,,영덕후계자얼음판매장,2004.7.30 0:00,I,2018.8.31 23:59,식용얼음판매업,412175.0508,325976.0889,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1404,식용얼음판매업,07_22_21_P,5180000,5180000-111-2004-00002,2004.8.4,,3,폐업,2,폐업,2015.6.17,,,,054 7332195,,766-801,경상북도 영덕군 영덕읍 남석리 92-2번지,경상북도 영덕군 영덕읍 중앙길 116-1,36434,달산얼음판매장,2011.10.30 13:44,I,2018.8.31 23:59,식용얼음판매업,412289.0156,326012.701,식용얼음판매업,,,,,,,0,0,0,0,,,,N,0,,,
1405,식용얼음판매업,07_22_21_P,5690000,5690000-111-1994-00001,1994.6.13,,3,폐업,2,폐업,2001.12.19,,,,,,339-807,세종특별자치시 조치원읍 신흥리 72-4,,,조치원 얼음,2001.12.19 0:00,I,2018.8.31 23:59,식용얼음판매업,226360.4747,343948.1366,식용얼음판매업,,,,,,,0,0,0,0,,,,N,0,,,
1406,식용얼음판매업,07_22_21_P,5690000,5690000-111-1995-00001,1995.4.24,,3,폐업,2,폐업,2017.3.22,,,,044 865 2789,15.17,339-807,세종특별자치시 조치원읍 신흥리 45-4,세종특별자치시 조치원읍 신흥샛터길 42,30029,명성얼음판매업,2014.7.2 10:21,I,2018.8.31 23:59,식용얼음판매업,226342.2443,344028.3452,식용얼음판매업,,,,,상수도전용,,0,0,0,0,,,,N,0,,,
1407,식용얼음판매업,07_22_21_P,5690000,5690000-111-2001-00001,2001.7.3,,3,폐업,2,폐업,2002.2.20,,,,041 8684209,45.88,339-883,"세종특별자치시 조치원읍 원리 6-19 1,2호(1층)",,,강외농산물,2002.2.20 0:00,I,2018.8.31 23:59,식용얼음판매업,226709.7298,344440.3961,식용얼음판매업,,,,,상수도전용,,0,0,0,0,,,,N,0,,,
1408,식용얼음판매업,07_22_21_P,4400000,4400000-111-1996-00001,1996.6.8,,3,폐업,2,폐업,2001.7.21,,,,043 6483231,1274,390-899,충청북도 제천시 청전동 815,,,청정얼음,2001.8.3 0:00,I,2018.8.31 23:59,식용얼음판매업,307565.4281,405815.4063,식용얼음판매업,,,,,,,0,0,0,0,,,,N,0,,,
1409,식용얼음판매업,07_22_21_P,4400000,4400000-111-1997-00001,1997.8.18,,3,폐업,2,폐업,2007.2.8,,,,043 6483117,11.84,390-120,충청북도 제천시 영천동 257-252,,,꽁꽁얼음,2001.8.3 0:00,I,2018.8.31 23:59,식용얼음판매업,,,식용얼음판매업,,,,,,,0,0,0,0,,,,N,0,,,
1410,식용얼음판매업,07_22_21_P,4400000,4400000-111-2004-00001,2004.6.29,,3,폐업,2,폐업,2004.6.29,,,,043 6484776,,390-070,충청북도 제천시 교동 134-2,,,월드컵얼음,2004.6.29 0:00,I,2018.8.31 23:59,식용얼음판매업,307831.6012,404820.6302,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1411,식용얼음판매업,07_22_21_P,4160000,4160000-111-1994-00001,1994.8.27,,3,폐업,2,폐업,2007.3.21,,,,031 5822089,19.5,477-801,경기도 가평군 가평읍 읍내리 305-8,,,중앙슈퍼마켓얼음판매소,2001.12.3 0:00,I,2018.8.31 23:59,식용얼음판매업,245598.5331,481033.9515,식용얼음판매업,,,,,상수도전용,,0,0,0,0,자가,,,N,0,,,
1412,식용얼음판매업,07_22_21_P,4160000,4160000-111-1995-00001,1995.5.18,,3,폐업,2,폐업,2006.1.16,,,,031 5820440,36,477-801,경기도 가평군 가평읍 읍내리 446-3,,,제일상회,2001.12.3 0:00,I,2018.8.31 23:59,식용얼음판매업,245089.0338,481109.5006,식용얼음판매업,,,,,상수도전용,,0,0,0,0,자가,,,N,0,,,
1413,식용얼음판매업,07_22_21_P,4160000,4160000-111-1998-00001,1998.8.7,,3,폐업,2,폐업,2009.12.2,,,,031 5854434,8.2,,경기도 가평군 조종면 현리 477-12,,,협진얼음,2007.4.6 0:00,I,2018.8.31 23:59,식용얼음판매업,230820.0879,478900.0096,식용얼음판매업,,,,,상수도전용,,0,0,0,0,자가,,,N,0,,,
1414,식용얼음판매업,07_22_21_P,4020000,4020000-111-2000-00001,2000.4.6,,3,폐업,2,폐업,2000.4.10,,,,031 3933282,,435-805,경기도 군포시 산본동 1131-1 8층,,,새로나,2001.8.16 0:00,I,2018.8.31 23:59,식용얼음판매업,193940.066,428691.6117,식용얼음판매업,,,,,,,0,0,0,0,,,,N,0,,,
1415,식용얼음판매업,07_22_21_P,4020000,4020000-111-1992-00001,1992.4.21,,3,폐업,2,폐업,2014.7.3,,,,031 4565663,19.6,435-813,경기도 군포시 당동 736-11,경기도 군포시 산본로216번길 7 (당동),15838,동일 얼음,2011.11.24 11:32,I,2018.8.31 23:59,식용얼음판매업,194944.1487,428229.311,식용얼음판매업,,,,,,,0,0,0,0,,,,N,0,,,
1416,식용얼음판매업,07_22_21_P,4020000,4020000-111-1999-00001,1999.3.15,,3,폐업,2,폐업,2001.6.8,,,,031 4528014,10.13,435-827,경기도 군포시 금정동 712-3,,,문화얼음,2001.8.16 0:00,I,2018.8.31 23:59,식용얼음판매업,194649.3121,428975.5051,식용얼음판매업,,,,,,,0,0,0,0,,,,N,0,,,
1417,식용얼음판매업,07_22_21_P,3930000,3930000-111-1997-00001,1997.9.24,,3,폐업,2,폐업,2008.3.6,,,,83-6 467,7.5,426-855,경기도 안산시 상록구 월피동 516-7 101호,,,월드얼음,2006.4.25 0:00,I,2018.8.31 23:59,식용얼음판매업,186120.89,425751.415,식용얼음판매업,0,0,,,,,0,0,0,0,,,,N,0,,,
1418,식용얼음판매업,07_22_21_P,3930000,3930000-111-1998-00001,1998.4.29,,3,폐업,2,폐업,2014.11.12,,,,418-5150,0,426-822,경기도 안산시 상록구 사동 1245-13 1층,"경기도 안산시 상록구 이화3길 34-3 (사동,1층)",15584,대신어름,2014.12.31 10:05,I,2018.8.31 23:59,식용얼음판매업,187236.7722,422148.2067,식용얼음판매업,0,0,,,,,0,0,0,0,,0,0,N,0,,,
1419,식용얼음판매업,07_22_21_P,3930000,3930000-111-1998-00002,1998.5.21,,3,폐업,2,폐업,1998.8.27,,,,405-5300,0,425-842,경기도 안산시 단원구 와동 762 유통상가 1동 120호,,,동보얼음,2002.6.18 0:00,I,2018.8.31 23:59,식용얼음판매업,,,식용얼음판매업,0,0,,,,,0,0,0,0,,0,0,N,0,,,
1420,식용얼음판매업,07_22_21_P,3930000,3930000-111-1998-00003,1998.5.28,,3,폐업,2,폐업,1999.2.20,,,,402-0204,0,425-840,경기도 안산시 단원구 와동 110-5 1층,,,고향얼음,2002.6.18 0:00,I,2018.8.31 23:59,식용얼음판매업,184686.1129,426583.5722,식용얼음판매업,0,0,,,,,0,0,0,0,,0,0,N,0,,,
1421,식용얼음판매업,07_22_21_P,3930000,3930000-111-1998-00004,1998.6.10,,3,폐업,2,폐업,2003.7.14,,,,401-6622,0,425-842,경기도 안산시 단원구 와동 762 유통상가 4동 110호,,,그린얼음,2002.6.18 0:00,I,2018.8.31 23:59,식용얼음판매업,,,식용얼음판매업,0,0,,,,,0,0,0,0,,0,0,N,0,,,
1422,식용얼음판매업,07_22_21_P,3930000,3930000-111-1998-00005,1998.7.11,,3,폐업,2,폐업,1998.9.16,,,,401-7070,0,425-832,경기도 안산시 단원구 선부동 1115-13 1층,,,조은얼음,2002.6.18 0:00,I,2018.8.31 23:59,식용얼음판매업,183558.3074,427203.9994,식용얼음판매업,0,0,,,,,0,0,0,0,,0,0,N,0,,,
1423,식용얼음판매업,07_22_21_P,3930000,3930000-111-1998-00006,1998.7.16,,3,폐업,2,폐업,1998.9.25,,,,84-9 999,0,426-855,경기도 안산시 상록구 월피동 485-2 1층,,,소망얼음,2002.6.18 0:00,I,2018.8.31 23:59,식용얼음판매업,186533.345,426012.7783,식용얼음판매업,0,0,,,,,0,0,0,0,,0,0,N,0,,,
1424,식용얼음판매업,07_22_21_P,3930000,3930000-111-1998-00007,1998.7.18,,3,폐업,2,폐업,2006.7.7,,,,031 4146060,0,425-828,경기도 안산시 단원구 선부동 1028 1160호,,,신안산얼음,2002.6.18 0:00,I,2018.8.31 23:59,식용얼음판매업,182528.5706,426722.9257,식용얼음판매업,0,0,,,,,0,0,0,0,,,,N,0,,,
1425,식용얼음판매업,07_22_21_P,3980000,3980000-111-2003-00001,2003.2.15,,3,폐업,2,폐업,2003.12.8,,,,5698181,23.52,471-816,경기도 구리시 수택동 431-13번지,,,봉화얼음,2003.2.15 0:00,I,2018.8.31 23:59,식용얼음판매업,212352.6595,454992.3783,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1426,식용얼음판매업,07_22_21_P,5540000,5540000-111-1991-00001,1991.5.29,,3,폐업,2,폐업,2009.6.9,,,,031 7612388,,464-801,경기도 광주시 경안동 73-2,,,광주얼음,2005.6.22 0:00,I,2018.8.31 23:59,식용얼음판매업,222682.0509,434513.6002,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1427,식용얼음판매업,07_22_21_P,5540000,5540000-111-1996-00002,1996.7.10,,3,폐업,2,폐업,2006.12.4,,,,031 7614032,,464-801,경기도 광주시 경안동 34-32,,,엘지슈퍼럿,2002.9.5 0:00,I,2018.8.31 23:59,식용얼음판매업,,,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1428,식용얼음판매업,07_22_21_P,5540000,5540000-111-1996-00003,1996.7.19,,3,폐업,2,폐업,2007.12.11,,,,031 7652552,,464-801,경기도 광주시 경안동 33-47,,,광주얼음판매장,2002.9.5 0:00,I,2018.8.31 23:59,식용얼음판매업,222719.9366,434157.3138,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1429,식용얼음판매업,07_22_21_P,5540000,5540000-111-1998-00001,1998.2.10,,3,폐업,2,폐업,2009.12.8,,,,032 7674198,,464-841,경기도 광주시 퇴촌면 광동리 221,,,퇴촌월드마트,2003.3.4 0:00,I,2018.8.31 23:59,식용얼음판매업,226938.8069,441051.1812,식용얼음판매업,,,,,,,0,0,0,0,,,,N,0,,,
1430,식용얼음판매업,07_22_21_P,5540000,5540000-111-2000-00001,2000.7.19,,3,폐업,2,폐업,2020.1.15,,,,031 7621106,,464-801,경기도 광주시 경안동 76,경기도 광주시 파발로 121 (경안동),12756,파발슈퍼,2020.1.15 13:14,U,2020.1.17 2:40,식용얼음판매업,222699.7315,434631.1412,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1431,식용얼음판매업,07_22_21_P,5540000,5540000-111-2002-00001,2002.4.11,,3,폐업,2,폐업,2002.5.16,,,,031 7646223,,464-803,경기도 광주시 경안동 184-6,,,광주농수산,2002.4.13 0:00,I,2018.8.31 23:59,식용얼음판매업,222093.9974,433996.4192,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1432,식용얼음판매업,07_22_21_P,3980000,3980000-111-2003-00002,2003.5.6,,3,폐업,2,폐업,2003.6.11,,,,,,471-823,경기도 구리시 수택동 532-4번지,,,동원얼음,2003.5.6 0:00,I,2018.8.31 23:59,식용얼음판매업,212689.9085,455487.557,식용얼음판매업,,,,,,,0,0,0,0,자가,0,0,N,0,,,
1433,식용얼음판매업,07_22_21_P,3980000,3980000-111-2003-00003,2003.6.27,,3,폐업,2,폐업,2007.3.2,,,,,4.83,471-823,경기도 구리시 수택동 532-4번지,,,동원얼음,2003.6.27 0:00,I,2018.8.31 23:59,식용얼음판매업,212689.9085,455487.557,식용얼음판매업,,,,,,,0,0,0,0,자가,0,0,N,0,,,
1434,식용얼음판매업,07_22_21_P,3980000,3980000-111-2006-00001,2006.2.14,,3,폐업,2,폐업,2017.11.28,,,,031 5589205,18.29,471-816,경기도 구리시 수택동 444-26번지 (1층),"경기도 구리시 원수택로32번길 40 (수택동,(1층))",11941,영일얼음,2017.11.28 10:43,I,2018.8.31 23:59,식용얼음판매업,212444.3266,454606.9284,식용얼음판매업,,,,,,,0,0,0,0,임대,,,N,0,,,
1435,식용얼음판매업,07_22_21_P,3930000,3930000-111-1993-00001,1993.3.18,,3,폐업,2,폐업,2004.12.29,,,,,0,425-130,경기도 안산시 단원구 원곡동 828-102,,,안산얼음,2002.6.18 0:00,I,2018.8.31 23:59,식용얼음판매업,,,식용얼음판매업,0,0,,,,,0,0,0,0,,0,0,N,0,,,
1436,식용얼음판매업,07_22_21_P,4080000,4080000-111-1980-00003,1980.5.20,,3,폐업,2,폐업,2000.5.6,,,,,,456-210,경기도 안성시 서인동 50,,,꽁꽁얼음,2001.8.8 0:00,I,2018.8.31 23:59,식용얼음판매업,223958.7353,389398.5053,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1437,식용얼음판매업,07_22_21_P,3920000,3920000-111-1993-00001,1993.5.6,,3,폐업,2,폐업,2008.12.23,,,,031 8652923,6.17,483-030,경기도 동두천시 생연동 483-33,,,충북얼음,2007.3.27 0:00,I,2018.8.31 23:59,식용얼음판매업,205021.1931,489196.5194,식용얼음판매업,,,,,,,0,0,0,0,,,,N,0,,,
1438,식용얼음판매업,07_22_21_P,3920000,3920000-111-1995-00001,1995.5.10,,3,폐업,2,폐업,2006.2.20,,,,031 8612223,,483-030,경기도 동두천시 생연동 480-25,,,신진얼음,2001.8.23 0:00,I,2018.8.31 23:59,식용얼음판매업,205060.642,489348.0823,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1439,식용얼음판매업,07_22_21_P,3920000,3920000-111-2002-00001,2002.3.2,,3,폐업,2,폐업,2002.7.10,,,,031 8613789,,483-030,경기도 동두천시 생연동 698-3,,,대선얼음,2002.3.2 0:00,I,2018.8.31 23:59,식용얼음판매업,204493.7606,488653.1192,식용얼음판매업,,,,,,,,,,,,,,N,0,,,
1440,식용얼음판매업,07_22_21_P,3920000,3920000-111-2008-00001,2008.6.3,,3,폐업,2,폐업,2012.5.24,,,,031 858 9952,29.62,483-800,경기도 동두천시 생연동 590-17 중앙상가 연립주택 1층,,,아름유통,2009.9.10 16:45,I,2018.8.31 23:59,식용얼음판매업,204616.4937,489287.1858,식용얼음판매업,,,,,상수도전용,,0,0,0,0,,,,N,0,,,
1441,식용얼음판매업,07_22_21_P,4010000,4010000-111-2001-00001,2001.5.15,,3,폐업,2,폐업,2007.8.27,,,,031 3189100,0,429-834,경기도 시흥시 월곶동 1018-4,,,월곶얼음,2001.7.27 0:00,I,2018.8.31 23:59,식용얼음판매업,176990.65,431591.145,식용얼음판매업,,,,,,,0,0,0,0,,0,0,N,0,,,
1442,식용얼음판매업,07_22_21_P,4490000,4490000-111-1997-10001,1997.4.23,,3,폐업,2,폐업,2019.11.29,,,,4105563868,31.98,330-951,충청남도 천안시 동남구 유량동 67-9,충청남도 천안시 동남구 양지말1길 21-42 (유량동),31068,동원얼음총판매,2019.11.29 14:34,U,2019.12.1 2:40,식용얼음판매업,216562.7652,368152.5876,식용얼음판매업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,
1443,식용얼음판매업,07_22_21_P,4490000,4490000-111-2009-20001,2009.10.28,,3,폐업,2,폐업,2015.2.24,,,,041 577 1223,15.17,331-969,충청남도 천안시 서북구 성정동 730-2 제2동,"충청남도 천안시 서북구 성정6길 8-3 (성정동,제2동)",31141,동양냉동,2009.11.6 16:36,I,2018.10.4 11:12,식용얼음판매업,212419.3267,368117.3619,식용얼음판매업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,
