시설명,시설코드,시설종류명(시설유형),시설종류상세명(시설종류),자치구(시)구분,시설장명,시군구코드,시군구명,시설주소,정원(수용인원),현인원,전화번호,우편번호
우리모여지역아동센터,K0445,(아동) 지역아동센터,아동복지시설,자치구,정광호,1159000000,동작구,"서울특별시 동작구 사당로22나길 69, 2층 (사당동)",19,,7075516684,7017
꿈나래지역아동센터,K0446,(아동) 지역아동센터,아동복지시설,자치구,조성숙,1153000000,구로구,서울특별시 구로구 고척로6길 293층 (오류동),25,24,02-3666-0102,8269
해맑음한일지역아동센터,K0470,(아동) 지역아동센터,아동복지시설,자치구,조용주,1132000000,도봉구,서울특별시 도봉구 방학로 57-171층 (방학동)(방학동),46,44,29560225,1406
광암 지역아동센터,K0476,(아동) 지역아동센터,아동복지시설,자치구,이명숙,1138000000,은평구,"서울특별시 은평구 가좌로7라길35-4, 1층 (응암동, 광암교육사회봉사관)",29,,070-4025-0953,3483
구립 우면동 지역아동센터,K0478,(아동) 지역아동센터,아동복지시설,자치구,김소연,1165000000,서초구,서울특별시 서초구 바우뫼로4길6 (우면동),30,30,25739811,6763
구립 방배동 지역아동센터,K0479,(아동) 지역아동센터,아동복지시설,자치구,남동우,1165000000,서초구,"서울특별시 서초구 서초대로 59, 2층 (방배동)",30,23,234781027,6570
예람지역아동센터,K0495,(아동) 지역아동센터,아동복지시설,자치구,서홍녀,1147000000,양천구,서울특별시 양천구 화곡로4길28 (신월동),35,33,226057799,7905
선덕원,K0502,(아동) 아동양육시설,아동복지시설,자치구,진유일,1111000000,종로구,서울특별시 종로구 세검정로7가길 15-1 (신영동),51,44,23594282,3015
메이지역아동센터,K0506,(아동) 지역아동센터,아동복지시설,자치구,백상화,1153000000,구로구,"서울특별시 구로구 구로중앙로18길 683동 105호 (구로동, 신구로현대아파트)",19,15,02-855-8808,8303
증산동성산 지역아동센터,K0546,(아동) 지역아동센터,아동복지시설,자치구,용영순,1138000000,은평구,"서울특별시 은평구 증산서길 90, 1층 (증산동)",49,,23059200,3499
북가좌동 우리동네키움센터 <친구랑>,K0567,(아동) 다함께돌봄센터,아동복지시설,자치구,이영미,1141000000,서대문구,"서울특별시 서대문구 거북골로 195-1, 1층 (북가좌동, 서대문꿈나무지원센터)",25,,23037779,3714
금강지역아동센터,K0573,(아동) 지역아동센터,아동복지시설,자치구,채인숙,1153000000,구로구,서울특별시 구로구 고척로52길 982층 (개봉동),25,23,02-6339-3675,8233
나무와숲지역아동센터,K0575,(아동) 지역아동센터,아동복지시설,자치구,곽복덕,1147000000,양천구,"서울특별시 양천구 목동중앙본로 93, 2층 (목동)",35,33,226551404,7953
기린청소년지역아동센터,K0576,(아동) 지역아동센터,아동복지시설,자치구,윤혜영,1147000000,양천구,서울특별시 양천구 목동중앙본로18길39 (목동),19,19,226477179,7976
자양 우리동네 키움센터(다함께 돌봄센터),K0582,(아동) 다함께돌봄센터,아동복지시설,자치구,유효진,1121500000,광진구,서울특별시 광진구 자양번영로35 (자양동),,,24581665,5092
중곡지역아동센터,K0588,(아동) 지역아동센터,아동복지시설,자치구,김순화,1121500000,광진구,"서울특별시 광진구 자양로53길 69, 3층 (중곡동)",19,17,24577179,4951
노량진2동 우리동네키움센터,K0600,(아동) 다함께돌봄센터,아동복지시설,자치구,고소영,1159000000,동작구,서울특별시 동작구 장승배기로19길 50 (노량진동),30,,28127942,6935
용두신동우리동네키움센터희망,K0604,(아동) 다함께돌봄센터,아동복지시설,자치구,김형연,1123000000,동대문구,"서울특별시 동대문구 무학로 133, 1~2층 (용두동)",30,27,29265616,2583
장안2동우리동네키움센터라온,K0608,(아동) 다함께돌봄센터,아동복지시설,자치구,김점덕,1123000000,동대문구,"서울특별시 동대문구 답십리로63길 73, 3층 (장안동)",20,14,222485504,2525
OU,K0612,(아동) 학대피해아동쉼터,아동복지시설,자치구,조명숙,1135000000,노원구,,7,2,222485504,1722
성산2동 우리동네키움센터,K0620,(아동) 다함께돌봄센터,아동복지시설,자치구,황대영,1144000000,마포구,"서울특별시 마포구 월드컵로36길 52, 2층 (성산동)",25,,7086389779,3940
망원1동 우리동네키움센터,K0629,(아동) 다함께돌봄센터,아동복지시설,자치구,전형진,1144000000,마포구,"서울특별시 마포구 희우정로77 (망원동, 망원한강아이파크 상가1층)",25,,23361770,4016
영등포본동 아이랜드 (영등포1호점 우리동네키움센터),K0630,(아동) 지역아동센터,아동복지시설,자치구,김은정,1156000000,영등포구,서울특별시 영등포구 신길로60길 31-2 (신길동),,,262676781,7311
돌봄누리 지역아동센터,K0631,(아동) 지역아동센터,아동복지시설,자치구,곽정화,1156000000,영등포구,"서울특별시 영등포구 디지털로69가길2, 2층 (대림동)",29,2,02-842-7179,7429
구립오병이어 지역아동센터,K0632,(아동) 지역아동센터,아동복지시설,자치구,고현아,1138000000,은평구,서울특별시 은평구 은평로12길 12-25 (응암동),35,,1089296537,3462
양천1호점 우리동네키움센터,K0641,(아동) 다함께돌봄센터,아동복지시설,자치구,고현숙,1147000000,양천구,"서울특별시 양천구 신정로11길 20관리동 1층 (신정동, 동일하이빌아파트)(신정동, 동일하이빌아파트)",25,25,226835553,8054
파랑새지역아동센터,K0647,(아동) 지역아동센터,아동복지시설,자치구,이승미,1126000000,중랑구,"서울특별시 중랑구 신내로 110, 15동 103호 (신내동, 동성아파트)",40,35,02-432-5622,2054
어린이나라지역아동센터,K0652,(아동) 지역아동센터,아동복지시설,자치구,최미영,1121500000,광진구,"서울특별시 광진구 자양로22길58, 2층 (구의동)",33,33,24465642,5042
가온나래,K0653,(아동) 공동생활가정,아동복지시설,자치구,석혜영,1135000000,노원구,"서울특별시 노원구 공릉로51길14-17, 102동 12층 1203호 (공릉동, 건영장미아파트)",7,2,29776482,1833
강남 다함께키움센터(역삼),K0654,(아동) 다함께돌봄센터,아동복지시설,자치구,이찬,1168000000,강남구,"서울특별시 강남구 논현로64길 7, 3층 (역삼동, 역삼청소년수련관)",20,,02-6207-7943,6228
잠실본동 송파키움센터,K0663,(다함께돌봄센터) 다함께돌봄센터,다함께돌봄센터,자치구,최윤선,1171000000,송파구,"서울특별시 송파구 올림픽로8길 22, 8층 (잠실동, 잠실청소년센터)",20,,7052232715,5561
개봉3동 우리동네키움센터,K0665,(아동) 다함께돌봄센터,아동복지시설,자치구,김종선,1153000000,구로구,서울특별시 구로구 개봉로11나길 23 (개봉동),20,,1063949210,8349
상상나루來키움센터,K0672,(아동) 다함께돌봄센터,아동복지시설,자치구,이민주,1174000000,강동구,"서울특별시 강동구 올림픽로98가길 28, 2층 (암사동)",20,,1085052297,5262
구립길리청소년지역아동센터,K0679,(아동) 지역아동센터,아동복지시설,자치구,이은영,1174000000,강동구,서울특별시 강동구 양재대로114길 38 (길동),29,,24831318,5351
구로5동우리동네키움센터,K0683,(아동) 다함께돌봄센터,아동복지시설,자치구,김동옥,1153000000,구로구,서울특별시 구로구 구로중앙로34길 67 (구로동),20,,28661695,8292
스위첸아이꿈누리터(성동1호점 우리동네키움센터),K0696,(아동) 다함께돌봄센터,아동복지시설,자치구,양호석,1120000000,성동구,"서울특별시 성동구 무학봉길 35103동 205호 (하왕십리동, 왕십리KCC스위첸)",20,,02-2292-7722,4711
가락1동 송파키움센터,K0715,(다함께돌봄센터) 다함께돌봄센터,다함께돌봄센터,자치구,차순희,1171000000,송파구,"서울특별시 송파구 양재대로 925, 2층 (가락동)",20,,24330813,5698
진관 우리동네키움센터,K0716,(아동) 다함께돌봄센터,아동복지시설,자치구,이재선,1138000000,은평구,"서울특별시 은평구 통일로 1045, 101호 (진관동, 이룸체 사회적기업-1)",20,,7071135749,3312
삼전동 송파키움센터,K0717,(다함께돌봄센터) 다함께돌봄센터,다함께돌봄센터,자치구,지영미,1171000000,송파구,"서울특별시 송파구 백제고분로32길 35 (삼전동, 삼전종합사회복지관 3층)",20,,24216078,5598
중랑1호점 신내동우리동네키움센터,K0719,(아동) 다함께돌봄센터,아동복지시설,자치구,김금이,1126000000,중랑구,"서울특별시 중랑구 신내역로1길 145, 1층 101호 (신내동, 신내 소행주)",22,,24352151,2263
송파1동 송파키움센터,K0721,(다함께돌봄센터) 다함께돌봄센터,다함께돌봄센터,자치구,남성아,1171000000,송파구,"서울특별시 송파구 백제고분로42길 5-0 (송파동)5 (송파동, 송파여성문화회관 1층)",20,,234323331,5666
갈현 우리동네키움센터,K0731,(아동) 다함께돌봄센터,아동복지시설,자치구,김현순,1138000000,은평구,"서울특별시 은평구 연서로25길22 (갈현동, 갈현 우리동네키움센터)",20,,23576751,3332
응암 우리동네키움센터,K0732,(아동) 다함께돌봄센터,아동복지시설,자치구,윤인재,1138000000,은평구,"서울특별시 은평구 백련산로 38, 지하1층 (응암동, 백련산힐스테이트2차 주민공동시설)",20,,02-2135-4669,3477
새빛지역아동센터,K0759,(아동) 지역아동센터,아동복지시설,자치구,최미옥,1121500000,광진구,서울특별시 광진구 아차산로330 (자양동),35,35,234366852,5054
나욧지역아동센터,K0773,(아동) 지역아동센터,아동복지시설,자치구,임길호,1130500000,강북구,서울특별시 강북구 삼각산로 157 (수유동),39,39,29941318,1043
테바 그룹홈,K0775,(아동) 공동생활가정,아동복지시설,자치구,이혜경,1135000000,노원구,"서울특별시 노원구 석계로 23-20, 1층 (월계동)",5,4,29784510,1902
신대방1동 우리동네키움센터,K0782,(아동) 다함께돌봄센터,아동복지시설,자치구,권현수,1159000000,동작구,"서울특별시 동작구 신대방2길 42-10, 3층 (신대방동)",30,,7089650015,7066
옥수복지관아이꿈누리터(성동7호점 우리동네키움센터),K0785,(아동) 다함께돌봄센터,아동복지시설,자치구,정연임,1120000000,성동구,서울특별시 성동구 한림말길 16-5옥수종합사회복지관 3층 (옥수동),20,,02-2297-9450,4736
구로2동 우리동네키움센터,K0787,(아동) 다함께돌봄센터,아동복지시설,자치구,오명희,1153000000,구로구,"서울특별시 구로구 벚꽃로 484, 2층 (구로동, 화원종합사회복지관)",21,21,269255290,8281
마장아이꿈누리터(성동3호점 우리동네키움센터),K0791,(아동) 다함께돌봄센터,아동복지시설,자치구,정미라,1120000000,성동구,서울특별시 성동구 마장로39길 332층 (마장동),27,,02-2297-9783,4753
새희망 공동생활가정,K0793,(아동) 공동생활가정,아동복지시설,자치구,최은주,1147000000,양천구,"서울특별시 양천구 은행정로19길 3, B동 2층 1호 (신정동, 동국화이트빌아파트)",7,1,226068114,7939
구로1동우리동네키움센터,K0800,(아동) 다함께돌봄센터,아동복지시설,자치구,허현숙,1153000000,구로구,"서울특별시 구로구 구일로4길 46, 202동 106호 (구로동, 현대연예인아파트)",25,,02-6738-1695,8325
응봉아이꿈누리터(성동4호점 우리동네키움센터),K0801,(아동) 다함께돌봄센터,아동복지시설,자치구,류성원,1120000000,성동구,서울특별시 성동구 독서당로 381현대종합상가 304호 (응봉동),20,,02-2297-9736,4720
성수복지관아이꿈누리터(성동5호점 우리동네키움센터),K0805,(아동) 다함께돌봄센터,아동복지시설,자치구,이화영,1120000000,성동구,"서울특별시 성동구 뚝섬로1길 43, 6층 (성수동1가, 성수종합사회복지관)",20,,02-463-6669,4778
성수쌍용아이꿈누리터(성동6호점 우리동네키움센터),K0808,(아동) 다함께돌봄센터,아동복지시설,자치구,이승연,1120000000,성동구,"서울특별시 성동구 상원길 63, 105동 101호 (성수동1가, 쌍용아파트)",15,,02-3409-5524,4788
구립성내지역아동센터,K0812,(아동) 지역아동센터,아동복지시설,자치구,여경선,1174000000,강동구,"서울특별시 강동구 성안로13길 56, 4층 (성내동)",25,,7041641200,5388
역촌 우리동네키움센터,K0816,(아동) 다함께돌봄센터,아동복지시설,자치구,김춘미,1138000000,은평구,"서울특별시 은평구 진흥로7나길 12-5, 2층 (역촌동, 역촌 안심마을 경로당)",20,,23863200,3403
성동복지관아이꿈누리터(성동8호점 우리동네키움센터),K0817,(아동) 다함께돌봄센터,아동복지시설,자치구,박정묘,1120000000,성동구,서울특별시 성동구 청계천로 506성동종합사회복지관 5층 (마장동),20,,02-6015-0048,4704
